12,IFSPC@MPINAS,-22.878429,-47.093235,0.83,652.5,18:35:30,DRONE,-106
14,IFSPC@MPINAS,-22.878429,-47.093235,0.83,652.4,18:35:37,DRONE,-104
15,IFSPC@MPINAS,-22.878433,-47.093231,0.83,652.4,18:35:42,DRONE,-103
16,IFSPC@MPINAS,-22.878435,-47.093231,0.83,652.5,18:35:53,DRONE,-104
17,IFSPC@MPINAS,-22.878437,-47.093227,0.83,652.6,18:35:59,DRONE,-102
18,IFSPC@MPINAS,-22.878437,-47.093227,0.83,652.8,18:36:0,DRONE,-103
19,IFSPC@MPINAS,-22.878439,-47.093224,0.83,652.9,18:36:6,DRONE,-105
20,IFSPC@MPINAS,-22.878439,-47.093224,0.83,653.2,18:36:16,DRONE,-103
21,IFSPC@MPINAS,-22.878437,-47.093224,0.83,653.8,18:36:22,DRONE,-104
22,IFSPC@MPINAS,-22.878437,-47.093224,0.83,654.6,18:36:23,DRONE,-106
23,IFSPC@MPINAS,-22.878437,-47.093224,0.83,654.6,18:36:29,DRONE,-104
24,IFSPC@MPINAS,-22.878435,-47.093224,0.83,655.6,18:36:34,DRONE,-105
25,IFSPC@MPINAS,-22.878435,-47.093224,0.83,656.0,18:36:40,DRONE,-103
26,IFSPC@MPINAS,-22.878437,-47.093224,0.83,656.2,18:36:46,DRONE,-103
27,IFSPC@MPINAS,-22.878437,-47.093224,0.83,656.4,18:36:52,DRONE,-104
28,IFSPC@MPINAS,-22.878437,-47.093224,0.83,656.4,18:37:3,DRONE,-105
29,IFSPC@MPINAS,-22.878437,-47.093224,0.83,656.4,18:37:8,DRONE,-106
30,IFSPC@MPINAS,-22.878437,-47.093224,0.83,656.3,18:37:9,DRONE,-105
31,IFSPC@MPINAS,-22.878437,-47.093224,0.83,656.1,18:37:15,DRONE,-105
32,IFSPC@MPINAS,-22.878433,-47.093227,0.83,655.9,18:37:25,DRONE,-106
33,IFSPC@MPINAS,-22.878433,-47.093227,0.83,655.6,18:37:26,DRONE,-106
34,IFSPC@MPINAS,-22.878431,-47.093231,0.83,655.5,18:37:32,DRONE,-104
35,IFSPC@MPINAS,-22.878431,-47.093231,0.83,655.2,18:37:38,DRONE,-103
36,IFSPC@MPINAS,-22.878431,-47.093231,0.83,655.2,18:37:44,DRONE,-106
37,IFSPC@MPINAS,-22.878431,-47.093227,0.83,654.8,18:37:49,DRONE,-105
38,IFSPC@MPINAS,-22.878431,-47.093227,0.82,654.9,18:37:55,DRONE,-107
39,IFSPC@MPINAS,-22.878431,-47.093227,0.82,655.3,18:38:1,DRONE,-105
40,IFSPC@MPINAS,-22.878431,-47.093224,0.82,655.1,18:38:12,DRONE,-106
41,IFSPC@MPINAS,-22.878429,-47.093224,0.82,655.1,18:38:17,DRONE,-102
42,IFSPC@MPINAS,-22.878429,-47.093224,0.82,655.0,18:38:18,DRONE,-106
43,IFSPC@MPINAS,-22.878429,-47.093227,0.82,654.5,18:38:24,DRONE,-104
44,IFSPC@MPINAS,-22.878428,-47.093227,0.82,654.9,18:38:30,DRONE,-104
45,IFSPC@MPINAS,-22.878428,-47.093227,0.82,654.9,18:38:36,DRONE,-104
46,IFSPC@MPINAS,-22.878426,-47.093224,0.82,654.9,18:38:46,DRONE,-103
47,IFSPC@MPINAS,-22.878426,-47.093224,0.82,655.9,18:38:52,DRONE,-103
48,IFSPCMQNAS,-22.878426,-47.093224,0.82,655.7,18:38:53,SOLO,-110
48,IFSPC@MPINAS,-22.878426,-47.093224,0.82,655.7,18:38:53,DRONE,-103
49,IFSPC@MPINAS,-22.878428,-47.093224,0.82,655.4,18:38:59,SOLO,-111
49,IFSPC@MPINAS,-22.878428,-47.093224,0.82,655.4,18:38:59,DRONE,-104
50,IFSPC@MPINAS,-22.878428,-47.093224,0.82,654.7,18:39:5,DRONE,-105
51,IFSPC@MPINAS,-22.878428,-47.093224,0.82,654.7,18:39:10,DRONE,-105
52,IFSPC@MPINAS,-22.878429,-47.09322,0.82,654.3,18:39:16,DRONE,-107
53,IFSPC@MPINAS,-22.878429,-47.09322,0.82,654.3,18:39:22,DRONE,-110
71,IFSPC@MPINAS,-22.880465,-47.088848,0.82,676.3,18:41:11,DRONE,-112
15,IFSP#&+0ONAS,-22.88323,-47.084194,0.97,688.7,18:46:55,DRONE,-106
16,IFSPC@MPINAS,-22.883341,-47.083927,0.87,682.0,18:47:1,DRONE,-104
17,IFSPC@MPINAS,-22.883156,-47.084099,0.87,682.0,18:47:11,DRONE,-106
18,IFSPC@MPINAS,-22.883017,-47.08432,0.88,676.7,18:47:17,DRONE,-107
19,IFSPC@MPINAS,-22.883011,-47.084332,0.81,676.4,18:47:18,DRONE,-106
20,IFSPC@MPINAS,-22.883028,-47.084351,0.81,678.3,18:47:24,DRONE,-105
26,IFSPC@MPINAS,-22.883108,-47.084335,0.87,684.6,18:48:4,DRONE,-107
32,IFSPC@MPINAS,-22.883102,-47.084293,0.99,679.1,18:48:33,DRONE,-103
34,IFSPC@MPINAS,-22.883093,-47.084286,0.9,677.3,18:48:45,DRONE,-103
35,IFSPC@MPINAS,-22.883093,-47.084293,0.9,677.3,18:48:50,DRONE,-103
36,IFSPC@MPINAS,-22.883101,-47.084328,0.81,687.2,18:48:56,DRONE,-105
38,IFSPC@MPINAS,-22.883108,-47.084354,0.81,693.7,18:49:8,DRONE,-106
40,IFSPC@MPINAS,-22.883101,-47.084362,0.81,694.7,18:49:19,DRONE,-107
41,IFSPC@MPINAS,-22.883123,-47.084343,0.95,695.7,18:49:30,DRONE,-105
43,IFSPC@MPINAS,-22.883116,-47.084347,0.81,696.8,18:49:37,DRONE,-107
46,IFSPC@MPINAS,-22.88308,-47.084351,0.81,694.2,18:49:54,DRONE,-106
47,IFSPC@MPINAS,-22.883081,-47.084347,0.81,694.1,18:50:0,DRONE,-107
48,IFSPC@MPINAS,-22.88308,-47.084354,0.81,691.8,18:50:6,DRONE,-105
49,IFSPC@MPINAS,-22.883074,-47.084358,0.81,691.6,18:50:16,DRONE,-106
50,IFSPC@MPINAS,-22.883072,-47.084358,0.81,691.1,18:50:17,DRONE,-106
51,IFSPC@MPINAS,-22.883066,-47.084362,0.81,690.1,18:50:23,DRONE,-106
53,IFSPC@MPINAS,-22.883049,-47.08437,0.87,688.6,18:50:34,DRONE,-107
55,IFSPC@MPINAS,-22.883045,-47.084366,0.87,686.7,18:50:46,DRONE,-105
56,IFSPC@MPINAS,-22.883049,-47.084373,0.87,688.3,18:50:52,DRONE,-104
60,IFSPC@MPINAS,-22.883038,-47.084381,0.87,690.4,18:51:15,DRONE,-104
92,IFSPC@MPINAS,-22.888964,-47.077595,0.89,725.4,18:54:24,SOLO,-112
6,IFSPDMPINAS,-22.889875,-47.075916,0.87,729.5,18:56:22,DRONE,-105
7,IFSPC@MPINAS,-22.889875,-47.075916,0.87,729.5,18:56:32,DRONE,-106
8,IFSPC@MPINAS,-22.889879,-47.07592,0.87,731.2,18:56:38,DRONE,-105
9,IFSPC@MPINAS,-22.889879,-47.07592,0.87,732.4,18:56:39,DRONE,-107
10,IFSPC@MPINAS,-22.889885,-47.075932,0.87,732.4,18:56:49,DRONE,-106
11,IFSPC@MPINAS,-22.889893,-47.075924,0.8,734.2,18:56:55,DRONE,-107
12,IFSPC@MPINAS,-22.889893,-47.075924,0.8,735.2,18:56:56,DRONE,-104
13,IFSPC@MPINAS,-22.889896,-47.075924,0.8,735.9,18:57:2,DRONE,-108
14,IFSPC@MPINAS,-22.889898,-47.07592,0.8,735.9,18:57:7,DRONE,-105
15,IFSPC@MPINAS,-22.889898,-47.075924,0.87,736.8,18:57:18,DRONE,-106
16,IFSPC@MPINAS,-22.889898,-47.075924,0.87,736.3,18:57:19,DRONE,-107
18,IFSPC@MPINAS,-22.889893,-47.075928,0.87,736.7,18:57:35,DRONE,-106
19,IFSPC@MPINAS,-22.889891,-47.075928,0.87,736.4,18:57:41,DRONE,-104
20,IFSPC@MPINAS,-22.889889,-47.075928,0.87,736.1,18:57:47,DRONE,-106
21,IFSPC@MPINAS,-22.889889,-47.075928,0.87,735.6,18:57:48,DRONE,-106
22,IFSPC@MPINAS,-22.889887,-47.075932,0.87,735.6,18:57:54,DRONE,-107
23,IFSPC@MPINAS,-22.889887,-47.075928,0.87,735.6,18:58:4,DRONE,-104
24,IFSPC@MPINAS,-22.889885,-47.075928,0.87,733.7,18:58:10,DRONE,-106
25,IFSPC@MPINAS,-22.889885,-47.075928,0.87,732.7,18:58:11,DRONE,-107
26,IFSPC@MPINAS,-22.889883,-47.075924,0.87,732.7,18:58:17,DRONE,-106
27,IFSPC@MPINAS,-22.889883,-47.075924,0.87,732.7,18:58:17,DRONE,-106
28,IFSPC@MPINAS,-22.889883,-47.075912,0.87,730.5,18:58:33,DRONE,-107
29,IFSPC@MPINAS,-22.889881,-47.075912,0.87,730.3,18:58:34,DRONE,-107
45,IFSPC@MPINAS,-22.889923,-47.07592,0.79,746.7,19:0:11,DRONE,-104
47,IFSPC@MPINAS,-22.889925,-47.075924,0.79,746.6,19:0:18,DRONE,-106
48,IFSPC@MPINAS,-22.889923,-47.075928,0.79,746.6,19:0:28,DRONE,-104
49,IFSPC@MPINAS,-22.889921,-47.075928,0.79,747.2,19:0:34,DRONE,-108
50,IFSPMAFAS,-22.889921,-47.075928,0.76,747.7,19:0:35,DRONE,-105
51,IFSPC@MPINAS,-22.889919,-47.075932,0.76,747.7,19:0:45,DRONE,-107
52,IFSPC@MPINAS,-22.889919,-47.075932,0.79,747.1,19:0:46,DRONE,-107
